Product Id,Product Handle,Product Title,Product Subtitle,Product Status,Product External Id,Product Description,Product Is Giftcard,Product Discountable,Product Thumbnail,Product Collection Id,Product Type Id,Product Weight,Product Length,Product Height,Product Width,Product Hs Code,Product Origin Country,Product Mid Code,Product Material,Product Created At,Product Updated At,Product Deleted At,Product Image 1,Product Sales Channel 1,Variant Id,Variant Title,Variant Sku,Variant Barcode,Variant Ean,Variant Upc,Variant Allow Backorder,Variant Manage Inventory,Variant Hs Code,Variant Origin Country,Variant Mid Code,Variant Material,Variant Weight,Variant Length,Variant Height,Variant Width,Variant Metadata,Variant Variant Rank,Variant Thumbnail,Variant Product Id,Variant Created At,Variant Updated At,Variant Deleted At,Variant Price KES,Variant Price EUR,Variant Option 1 Id,Variant Option 1 Name,Variant Option 1 Value,Variant Image 1,Variant Price USD
prod_01M07TQVA79ZVGXBAXEY8E45RN,asus-tuf-gaming-a15,ASUS TUF Gaming A15,,published,,"Geared for serious gaming and rocking a slick new style, TUF Gaming A15 is a feature-packed Windows 10 Pro gaming laptop with the power to carry you to victory. The new GeForce RTX™ 3070 GPU delivers fluid gameplay on up to a 240Hz display with 100% sRGB, while the potent AMD Ryzen™ 7 CPU is bolstered by improved cooling that amps CPU performance up to XX% and keeps acoustics stealthy. A long-lasting 90Wh battery coupled with TUF’s military-grade durability keeps you on your best game anywhere.",false,true,http://localhost:9000/static/1786969320763-asus-tuf-gaming-a15.png,,,,,,,,,,,Mon Aug 17 2026 15:22:00 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:00 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969320763-asus-tuf-gaming-a15.png,,variant_01M07TQVCHDJJN78197935SY78,Default,15366,,,,false,true,,,,,,,,,,0,,prod_01M07TQVA79ZVGXBAXEY8E45RN,Mon Aug 17 2026 15:22:00 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:00 GMT+0300 (East Africa Time),,,,opt_01M07TQVA7KCE77ZSC1DQPTDTK,Configuration,Default,http://localhost:9000/static/1786969320763-asus-tuf-gaming-a15.png,999.99
prod_01M07TQY66EV3Y1QCWVSE5CK7P,asus-zenbook-14-ux3405,ASUS Zenbook 14 (UX3405),,published,,"This ultraportable laptop has the day-long battery life you need, amplifying your efficiency with the top-tier Intel® processor, and ASUS Lumina OLED display.",false,true,http://localhost:9000/static/1786969323709-asus-zenbook-14-ux3405.png,,,,,,,,,,,Mon Aug 17 2026 15:22:03 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:03 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969323709-asus-zenbook-14-ux3405.png,,variant_01M07TQY7G69V4VXK818J3TM1F,Default,22516,,,,false,true,,,,,,,,,,0,,prod_01M07TQY66EV3Y1QCWVSE5CK7P,Mon Aug 17 2026 15:22:03 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:03 GMT+0300 (East Africa Time),,,,opt_01M07TQY660B829ESRMT6YKNG8,Configuration,Default,http://localhost:9000/static/1786969323709-asus-zenbook-14-ux3405.png,1199.99
prod_01M07TRGT7XHHJ285XX5MJ5Y5P,pcvenus,PCVenus,,published,,"This Acer Swift Go 14 has many new changes, including a 13th Gen Intel Core i7 13700H processor, Iris Xe graphics, 16GB of RAM, and a 14-inch touchscreen.",false,true,http://localhost:9000/static/1786969342786-pcvenus.jpg,,,,,,,,,,,Mon Aug 17 2026 15:22:22 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:22 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969342786-pcvenus.jpg,,variant_01M07TRGV98J4H9THMT2PXQRTS,Default,INGEST-PCVENUS,,,,false,true,,,,,,,,,,0,,prod_01M07TRGT7XHHJ285XX5MJ5Y5P,Mon Aug 17 2026 15:22:22 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:22 GMT+0300 (East Africa Time),,,,opt_01M07TRGT70ZWSZHBM68YRBWN5,Configuration,Default,http://localhost:9000/static/1786969342786-pcvenus.jpg,849.99
prod_01M07TRYT92F6A3RMCVZWT3K5P,acer-aspire-5,Acer Aspire 5,,published,,Shop for Acer Aspire 5 at Walmart.com. Save money. Live better,false,true,http://localhost:9000/static/1786969357122-acer-aspire-5.jpg,,,,,,,,,,,Mon Aug 17 2026 15:22:37 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:37 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969357122-acer-aspire-5.jpg,,variant_01M07TRYW6YH44T1RNZYPBWYF6,Default,INGEST-ACER-ASPIRE-5,,,,false,true,,,,,,,,,,0,,prod_01M07TRYT92F6A3RMCVZWT3K5P,Mon Aug 17 2026 15:22:37 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:37 GMT+0300 (East Africa Time),,,,opt_01M07TRYT9Y59PF4FTGGXWYVJS,Configuration,Default,http://localhost:9000/static/1786969357122-acer-aspire-5.jpg,599.99
prod_01M07TSDRHES86WX427BTE6F7Q,msi-raider-ge78-hx-13v-light-039-em-up,MSI Raider GE78 HX 13V – Light&#039;em Up,,published,,"Raider GE78 HX 13V is a portable gaming laptop packed with up to the latest Intel® Core™ i9-13980HX processor and the NVIDIA® GeForce RTX™ 4090 graphics, Raider series is the pinnacle of performance and has features to lead you beyond infinity.",false,true,http://localhost:9000/static/1786969372425-msi-raider-ge78-hx-13v-light-039-em-up.webp,,,,,,,,,,,Mon Aug 17 2026 15:22:52 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:52 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969372425-msi-raider-ge78-hx-13v-light-039-em-up.webp,,variant_01M07TSDSW5W4Y5GPQ4D6T3GE2,Default,INGEST-MSI-RAIDER-GE78-HX-13V-LIGHT-039-EM-UP,,,,false,true,,,,,,,,,,0,,prod_01M07TSDRHES86WX427BTE6F7Q,Mon Aug 17 2026 15:22:52 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:52 GMT+0300 (East Africa Time),,,,opt_01M07TSDRH9EC1DGA1FVNQAGCN,Configuration,Default,http://localhost:9000/static/1786969372425-msi-raider-ge78-hx-13v-light-039-em-up.webp,2499.99
prod_01M07TSG9W9PTNPGPW8XM8DQWW,msi-katana-15-b13v-sharpen-your-game,MSI Katana 15 B13V - Sharpen Your Game,,published,,"Katana 15 B13V now features Intel 13th Gen i7-13620H CPU and NVIDIA RTX 4060 GPU, with support of discrete graphics mode (MUX design), along with DDR5 RAM and NVMe PCIe Gen4 SSD, it is the perfect laptop for your RPG and fantasy Windows 11 gaming.",false,true,http://localhost:9000/static/1786969375031-msi-katana-15-b13v-sharpen-your-game.webp,,,,,,,,,,,Mon Aug 17 2026 15:22:55 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:55 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969375031-msi-katana-15-b13v-sharpen-your-game.webp,,variant_01M07TSGAR41G3KK585CJD24XQ,Default,INGEST-MSI-KATANA-15-B13V-SHARPEN-YOUR-GAME,,,,false,true,,,,,,,,,,0,,prod_01M07TSG9W9PTNPGPW8XM8DQWW,Mon Aug 17 2026 15:22:55 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:22:55 GMT+0300 (East Africa Time),,,,opt_01M07TSG9WBV4KXMYFX28WVAG6,Configuration,Default,http://localhost:9000/static/1786969375031-msi-katana-15-b13v-sharpen-your-game.webp,1099.99
prod_01M07TTCZWHPPYRD5GCHM17KQ2,laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn,Laptop Lenovo Ideapad Slim 5 14IAH8 83BF002NVN,,published,,"Lenovo Ideapad Slim 5 thiết kế mỏng nhẹ, tinh tế, bền bỉ, cấu hình mạnh mẽ, giảm 5% cho sinh viên. Mua ngay laptop Ideapad Slim 5 giá rẻ nhé!",false,true,http://localhost:9000/static/1786969404406-laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn.png,,,,,,,,,,,Mon Aug 17 2026 15:23:24 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:23:24 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969404406-laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn.png,,variant_01M07TTD0SHMPM4DQSGHWE8DHT,Default,laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn,,,,false,true,,,,,,,,,,0,,prod_01M07TTCZWHPPYRD5GCHM17KQ2,Mon Aug 17 2026 15:23:24 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:23:24 GMT+0300 (East Africa Time),,,,opt_01M07TTCZWNSPYZ9AKPHN8STJ8,Configuration,Default,http://localhost:9000/static/1786969404406-laptop-lenovo-ideapad-slim-5-14iah8-83bf002nvn.png,699.99
prod_01M07TTQZG2RFRYD216HEJARZP,cnet,CNET,,published,,The entry-level LOQ serves up modern components and good 3D performance for the price.,false,true,http://localhost:9000/static/1786969415652-cnet.jpg,,,,,,,,,,,Mon Aug 17 2026 15:23:35 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:23:35 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969415652-cnet.jpg,variant_01M07TTR0Z51NPMMXG7GQC2XHE,Default,INGEST-CNET,,,,false,true,,,,,,,,,,0,,prod_01M07TTQZG2RFRYD216HEJARZP,Mon Aug 17 2026 15:23:35 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:23:35 GMT+0300 (East Africa Time),,999.99,opt_01M07TTQZGRHP2YZ475H3GPF71,Configuration,Default,http://localhost:9000/static/1786969415652-cnet.jpg
prod_01M07TV3TYVCTVTEMWM8M5RH56,dell-latitude-7450-ultralight,Dell Latitude 7450 Ultralight,,published,,Dell&#039;s Latitude 7450 Ultralight is the lightest and thinnest of the three Latitude 7450 models. It&#039;s a real go-getter in the performance stakes and ideal for mobile professionals.,false,true,http://localhost:9000/static/1786969427800-dell-latitude-7450-ultralight.webp,,,,,,,,,,,Mon Aug 17 2026 15:23:47 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:23:47 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969427800-dell-latitude-7450-ultralight.webp,variant_01M07TV3WS5QQX1MHJCRPTFF80,Default,INGEST-DELL-LATITUDE-7450-ULTRALIGHT,,,,false,true,,,,,,,,,,0,,prod_01M07TV3TYVCTVTEMWM8M5RH56,Mon Aug 17 2026 15:23:47 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:23:47 GMT+0300 (East Africa Time),,1399.99,opt_01M07TV3TY53SDC9V782MA5Q55,Configuration,Default,http://localhost:9000/static/1786969427800-dell-latitude-7450-ultralight.webp
prod_01M07TVJAKW75REA9QHV39PY19,dell-inspiron-16-touchscreen-laptop-intel-core-7-150u-processor-fhd-1920-x-1200-windows-11-home,"Dell Inspiron 16"" Touchscreen Laptop - Intel Core 7 150U Processor - FHD+ (1920 x 1200) - Windows 11 Home",,published,,"Dell Inspiron 16"" Touchscreen Laptop - Intel Core 7 150U Processor - FHD+ (1920 x 1200) - Windows 11 Home, Intel® Core™ 7 Processor with 8 Efficiency and 2 Performance Cores (10 core), Crisp, Clear Visuals on a 16"" FHD+ Touchscreen Featuring Dell ComfortView Plus, Intel® Arc™ Graphics Provide Higher Image Quality Thanks to Advanced AI Algorithms, Full-size LED Backlit Keyboard with Number Pad, Fingerprint Reader, and Copilot Key, Windows 11 Home with Enhanced Design, Security, Efficiency, and More",false,true,http://localhost:9000/static/1786969442637-dell-inspiron-16-touchscreen-laptop-intel-core-7-150u-processor-fhd-1920-x-1200-windows-11-home.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:02 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:02 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969442637-dell-inspiron-16-touchscreen-laptop-intel-core-7-150u-processor-fhd-1920-x-1200-windows-11-home.jpg,variant_01M07TVJBKDFX7XM41TQTAM8WZ,Default,1936246,,,,false,true,,,,,,,,,,0,,prod_01M07TVJAKW75REA9QHV39PY19,Mon Aug 17 2026 15:24:02 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:02 GMT+0300 (East Africa Time),,799.99,opt_01M07TVJAKJ1Q6KT24NRQWBT3V,Configuration,Default,http://localhost:9000/static/1786969442637-dell-inspiron-16-touchscreen-laptop-intel-core-7-150u-processor-fhd-1920-x-1200-windows-11-home.jpg
prod_01M07TVNWC6P808P813607CXTV,omen-16-2025-intel-gaming-laptop-hp-official-site,OMEN 16 2025 INTEL GAMING LAPTOP| HP® Official Site,,published,,"The OMEN 16 is our coolest 16” laptop yet. With the latest next-gen components, and OMEN Tempest Cooling, the OMEN 16 has you covered. Learn more here.",false,true,http://localhost:9000/static/1786969446280-omen-16-2025-intel-gaming-laptop-hp-official-site.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:06 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:06 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969446280-omen-16-2025-intel-gaming-laptop-hp-official-site.jpg,variant_01M07TVNX8EG3KB6RW5QSCKXAD,Default,INGEST-OMEN-16-2025-INTEL-GAMING-LAPTOP-HP-OFFICIAL-SITE,,,,false,true,,,,,,,,,,0,,prod_01M07TVNWC6P808P813607CXTV,Mon Aug 17 2026 15:24:06 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:06 GMT+0300 (East Africa Time),,1399.99,opt_01M07TVNWCSYCCR936B29VFMFT,Configuration,Default,http://localhost:9000/static/1786969446280-omen-16-2025-intel-gaming-laptop-hp-official-site.jpg
prod_01M07TVQ99A60HE3FX94X41YCC,hp-victus-16-rtx-4070-gaming-laptop-hp-official-site,HP Victus 16 RTX 4070 Gaming Laptop | HP® Official Site,,published,,"Experience powerful gaming with the HP Victus 16 gaming laptop, featuring an AMD processor and NVIDIA RTX 4070 graphics. Unleash your gaming potential.",false,true,http://localhost:9000/static/1786969447716-hp-victus-16-rtx-4070-gaming-laptop-hp-official-site.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:07 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:07 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969447716-hp-victus-16-rtx-4070-gaming-laptop-hp-official-site.jpg,variant_01M07TVQA3JA9J11MVDRHPZH0R,Default,INGEST-HP-VICTUS-16-RTX-4070-GAMING-LAPTOP-HP-OFFICIAL-SITE,,,,false,true,,,,,,,,,,0,,prod_01M07TVQ99A60HE3FX94X41YCC,Mon Aug 17 2026 15:24:07 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:07 GMT+0300 (East Africa Time),,999.99,opt_01M07TVQ99VDM96ATR6XT931CF,Configuration,Default,http://localhost:9000/static/1786969447716-hp-victus-16-rtx-4070-gaming-laptop-hp-official-site.jpg
prod_01M07TVX2SXKRPB05GGJ9AAHEE,razer,Razer,,published,,The Razer Blade 15 gaming laptop is now available with the latest 12th Gen Intel® Core™ Processor (14-core) and NVIDIA® GeForce RTX™ 30 Series Laptop GPUs.,false,true,http://localhost:9000/static/1786969453653-razer.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:13 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:13 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969453653-razer.jpg,variant_01M07TVX3JXDVK7XW004YW3R31,Default,INGEST-RAZER,,,,false,true,,,,,,,,,,0,,prod_01M07TVX2SXKRPB05GGJ9AAHEE,Mon Aug 17 2026 15:24:13 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:13 GMT+0300 (East Africa Time),,1999.99,opt_01M07TVX2S66FJECE6F4KZ4M3V,Configuration,Default,http://localhost:9000/static/1786969453653-razer.jpg
prod_01M07TW4X1Z8K41Y29PZD6PHC8,surface-laptop-6-for-business,Surface Laptop 6 for Business,,published,,"Boost your productivity and creativity with Surface Laptop 6 for Business and Microsoft Copilot.¹˒² Get up to two-times faster performance³ with the latest Intel® Core™ Ultra processors (series H), 18.5 hours of battery life,⁴ and AI-powered tools to simplify daily tasks—all in a sleek design. Available in your choice of Platinum or Black⁵ and a 13.5 inch or 15 inch anti-reflective touchscreen display.",false,true,http://localhost:9000/static/1786969461661-surface-laptop-6-for-business.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:21 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:21 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969461661-surface-laptop-6-for-business.jpg,variant_01M07TW4XTKTX80RS8NFQQV32S,Default,INGEST-SURFACE-LAPTOP-6-FOR-BUSINESS,,,,false,true,,,,,,,,,,0,,prod_01M07TW4X1Z8K41Y29PZD6PHC8,Mon Aug 17 2026 15:24:21 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:21 GMT+0300 (East Africa Time),,1299.99,opt_01M07TW4X1CC4GG3JKFV26QEPK,Configuration,Default,http://localhost:9000/static/1786969461661-surface-laptop-6-for-business.jpg
prod_01M07TWE7D2FX7B562MZG8AM5Y,framework-laptop-13-pro,Framework Laptop 13 Pro,,published,,"Setup, repair, and upgrade guides for the Framework Laptop 13 Pro.",false,true,http://localhost:9000/static/1786969471208-framework-laptop-13-pro.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:31 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:31 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969471208-framework-laptop-13-pro.jpg,variant_01M07TWE89QYRR0XSYT5JYN575,Default,INGEST-FRAMEWORK-LAPTOP-13-PRO,,,,false,true,,,,,,,,,,0,,prod_01M07TWE7D2FX7B562MZG8AM5Y,Mon Aug 17 2026 15:24:31 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:31 GMT+0300 (East Africa Time),,1049.99,opt_01M07TWE7EWW76GQEK1JKKHRQ8,Configuration,Default,http://localhost:9000/static/1786969471208-framework-laptop-13-pro.jpg
prod_01M07TWP4K9KC8655XF4QJTZ1Z,business-galaxy-book4-pro-16-0-core-ultra-7-16gb-intel-arc-graphics-np960xgk-kg1ca-samsung-cana,"Business | Galaxy Book4 Pro (16.0"", Core Ultra 7, 16GB, Intel® Arc™ Graphics) | NP960XGK-KG1CA | Samsung Canada",,published,,See the features of this product and the benefits for your business at Samsung Business Canada. Click here to contact us. (Galaxy Book / NP960XGK-KG1CA),false,true,http://localhost:9000/static/1786969479310-business-galaxy-book4-pro-16-0-core-ultra-7-16gb-intel-arc-graphics-np960xgk-kg1ca-samsung-cana.png,,,,,,,,,,,Mon Aug 17 2026 15:24:39 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:39 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969479310-business-galaxy-book4-pro-16-0-core-ultra-7-16gb-intel-arc-graphics-np960xgk-kg1ca-samsung-cana.png,variant_01M07TWP68CACR7HTTY11CNTC2,Default,INGEST-BUSINESS-GALAXY-BOOK4-PRO-16-0-CORE-ULTRA-7-16GB-INTEL-ARC-GRAPHICS-NP960XGK-KG1CA-SAMSUNG-CANA,,,,false,true,,,,,,,,,,0,,prod_01M07TWP4K9KC8655XF4QJTZ1Z,Mon Aug 17 2026 15:24:39 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:39 GMT+0300 (East Africa Time),,1449.99,opt_01M07TWP4KYJFFPB9YTQ6HD5D8,Configuration,Default,http://localhost:9000/static/1786969479310-business-galaxy-book4-pro-16-0-core-ultra-7-16gb-intel-arc-graphics-np960xgk-kg1ca-samsung-cana.png
prod_01M07TX9ZFXK6F8272Z2SKWBNW,huawei-matebook-d16-2024-review,Huawei MateBook D16 2024 review,,published,,"An excellent laptop with premium performance, long battery life, and good build quality for €1,399. Introduction and unboxing

If you live outside of...",false,true,http://localhost:9000/static/1786969499626-huawei-matebook-d16-2024-review.jpg,,,,,,,,,,,Mon Aug 17 2026 15:24:59 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:59 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969499626-huawei-matebook-d16-2024-review.jpg,variant_01M07TXA17HPDD42YD4KY5ZJ29,Default,INGEST-HUAWEI-MATEBOOK-D16-2024-REVIEW,,,,false,true,,,,,,,,,,0,,prod_01M07TX9ZFXK6F8272Z2SKWBNW,Mon Aug 17 2026 15:24:59 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:24:59 GMT+0300 (East Africa Time),,799.99,opt_01M07TX9ZFZ6A7G9J2VD8ARPS3,Configuration,Default,http://localhost:9000/static/1786969499626-huawei-matebook-d16-2024-review.jpg
prod_01M07TXJQX2ZP4M68PJQ8EHJTY,aorus-15-intel-12th-gen-aorus-gigabyte-global,AORUS 15 (Intel 12th Gen)｜AORUS - GIGABYTE Global,,published,,AORUS 15 (Intel 12th Gen)｜AORUS - GIGABYTE Global hardware component.,false,true,http://localhost:9000/static/1786969508597-aorus-15-intel-12th-gen-aorus-gigabyte-global.png,,,,,,,,,,,Mon Aug 17 2026 15:25:08 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:08 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969508597-aorus-15-intel-12th-gen-aorus-gigabyte-global.png,variant_01M07TXJRVXGESFG10ZNA6934X,Default,INGEST-AORUS-15-INTEL-12TH-GEN-AORUS-GIGABYTE-GLOBAL,,,,false,true,,,,,,,,,,0,,prod_01M07TXJQX2ZP4M68PJQ8EHJTY,Mon Aug 17 2026 15:25:08 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:08 GMT+0300 (East Africa Time),,1299.99,opt_01M07TXJQXX80J91Y4J1B1S70G,Configuration,Default,http://localhost:9000/static/1786969508597-aorus-15-intel-12th-gen-aorus-gigabyte-global.png
prod_01M07TXTHK7NVGVG8ADR0ZVPR2,rog-swift-pg279qm,ROG Swift PG279QM,,published,,"27 inch QHD (2560 x 1440), NVIDIA Reflex Latency Analyzer, 240 Hz, Fast IPS, 1 ms (GTG), DisplayHDR™ 400.",false,true,http://localhost:9000/static/1786969516585-rog-swift-pg279qm.png,,,,,,,,,,,Mon Aug 17 2026 15:25:16 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:16 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969516585-rog-swift-pg279qm.png,variant_01M07TXTK0V5DEYY6SBYAJCEF4,Default,INGEST-ROG-SWIFT-PG279QM,,,,false,true,,,,,,,,,,0,,prod_01M07TXTHK7NVGVG8ADR0ZVPR2,Mon Aug 17 2026 15:25:16 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:16 GMT+0300 (East Africa Time),,699.99,opt_01M07TXTHKHMDG1B1WQREBHYKF,Configuration,Default,http://localhost:9000/static/1786969516585-rog-swift-pg279qm.png
prod_01M07TYAQBAPGECY60X04448TP,32-inch-odyssey-g7-g70d-4k-144hz-g-sync-compatible-smart-gaming-monitor,32 Inch Odyssey G7 G70D 4K 144Hz | G-Sync Compatible | Smart Gaming Monitor,,published,,"Explore the Odyssey G70D 32-Inch 144Hz 4K UHD Smart Gaming Monitor with AMD FreeSync™, quick response time and a fast IPS Panel. Buy today!",false,true,http://localhost:9000/static/1786969533151-32-inch-odyssey-g7-g70d-4k-144hz-g-sync-compatible-smart-gaming-monitor.png,,,,,,,,,,,Mon Aug 17 2026 15:25:33 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:33 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969533151-32-inch-odyssey-g7-g70d-4k-144hz-g-sync-compatible-smart-gaming-monitor.png,variant_01M07TYARQ6RP5NBYDZSMDJ3JF,Default,LS32DG702ENXZA,,,,false,true,,,,,,,,,,0,,prod_01M07TYAQBAPGECY60X04448TP,Mon Aug 17 2026 15:25:33 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:33 GMT+0300 (East Africa Time),,599.99,opt_01M07TYAQBAJM1SC99NP6W7X0D,Configuration,Default,http://localhost:9000/static/1786969533151-32-inch-odyssey-g7-g70d-4k-144hz-g-sync-compatible-smart-gaming-monitor.png
prod_01M07TZ1HETGNSZGNAXZSB9D9H,benq-creative-pro-pd2705u-27-inch-4k-uhd-srgb-hdr10-usb-c-designer-monitor,BenQ Creative Pro PD2705U｜27-inch 4K UHD sRGB HDR10 USB-C Designer Monitor,,published,,PD2705U covers 99% sRGB and 99% Rec.709 color spaces with amazing Delta E ≤ 3 ensures superb accuracy.,false,true,http://localhost:9000/static/1786969556521-benq-creative-pro-pd2705u-27-inch-4k-uhd-srgb-hdr10-usb-c-designer-monitor.jpg,,,,,,,,,,,Mon Aug 17 2026 15:25:56 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:56 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969556521-benq-creative-pro-pd2705u-27-inch-4k-uhd-srgb-hdr10-usb-c-designer-monitor.jpg,variant_01M07TZ1JBDFJMFY6HAP6CT3HN,Default,INGEST-BENQ-CREATIVE-PRO-PD2705U-27-INCH-4K-UHD-SRGB-HDR10-USB-C-DESIGNER-MONITOR,,,,false,true,,,,,,,,,,0,,prod_01M07TZ1HETGNSZGNAXZSB9D9H,Mon Aug 17 2026 15:25:56 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:25:56 GMT+0300 (East Africa Time),,499.99,opt_01M07TZ1HEWJQ66WA19FP9PDAE,Configuration,Default,http://localhost:9000/static/1786969556521-benq-creative-pro-pd2705u-27-inch-4k-uhd-srgb-hdr10-usb-c-designer-monitor.jpg
prod_01M07TZCYY9NW6WM9FMBGBTYE8,agon-by-aoc-24g2-monitor,AGON by AOC 24G2 monitor,,published,,"AOC’s 24G2 flat display redefines smooth gameplay. Equipped with 144Hz refresh rate and 1ms response time, players can enjoy an ultra-smooth experience with no visible screen blur. AMD FreeSync Premium technology and HDR-like visual reduces screen tearing allows gamers to immerse in the battle with high contrast visual clarity. HDMI & DisplayPort compatibility also caters the different needs of PC and console gaming users.",false,true,http://localhost:9000/static/1786969568213-agon-by-aoc-24g2-monitor.png,,,,,,,,,,,Mon Aug 17 2026 15:26:08 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:08 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969568213-agon-by-aoc-24g2-monitor.png,variant_01M07TZD076QVN1XH6BV6TA4AG,Default,INGEST-AGON-BY-AOC-24G2-MONITOR,,,,false,true,,,,,,,,,,0,,prod_01M07TZCYY9NW6WM9FMBGBTYE8,Mon Aug 17 2026 15:26:08 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:08 GMT+0300 (East Africa Time),,179.99,opt_01M07TZCYYC5J5J8XGJV1NV0NT,Configuration,Default,http://localhost:9000/static/1786969568213-agon-by-aoc-24g2-monitor.png
prod_01M07TZMMD8ZG3GBQYMYDAC6EJ,m27q-gaming-monitor-rev-1-0-gigabyte-global,M27Q Gaming Monitor (Rev. 1.0) - GIGABYTE Global,,published,,M27Q Gaming Monitor (Rev. 1.0) - GIGABYTE Global hardware component.,false,true,http://localhost:9000/static/1786969576071-m27q-gaming-monitor-rev-1-0-gigabyte-global.png,,,,,,,,,,,Mon Aug 17 2026 15:26:16 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:16 GMT+0300 (East Africa Time),,http://localhost:9000/static/1786969576071-m27q-gaming-monitor-rev-1-0-gigabyte-global.png,variant_01M07TZMN7VMFCQDXKJHH9NAZP,Default,INGEST-M27Q-GAMING-MONITOR-REV-1-0-GIGABYTE-GLOBAL,,,,false,true,,,,,,,,,,0,,prod_01M07TZMMD8ZG3GBQYMYDAC6EJ,Mon Aug 17 2026 15:26:16 GMT+0300 (East Africa Time),Mon Aug 17 2026 15:26:16 GMT+0300 (East Africa Time),,299.99,opt_01M07TZMMD7EG5W2W4M3KKDPJ8,Configuration,Default,http://localhost:9000/static/1786969576071-m27q-gaming-monitor-rev-1-0-gigabyte-global.png
